Days,Open,High,Low,Close
12842,	0,	102.02,	100.67,	101.12
12841,	0,	102.77,	101.51,	102
12840,	0,	103.77,	101.92,	102.31
12839,	0,	103.83,	102.42,	103.34
12838,	0,	103.56,	102.28,	102.87
12837,	0,	103.95,	102.58,	103.18
12836,	0,	103.6,	102.16,	103.26
12835,	0,	103.73,	102.16,	102.65
12834,	0,	102.67,	100.81,	102.4
12833,	0,	101.56,	100.14,	100.9
12832,	0,	102.51,	101.03,	101.59
12831,	0,	102.78,	101.43,	102.03
12830,	0,	103.31,	101.74,	102.12
12829,	0,	102.71,	100.81,	102.48
12828,	0,	101.77,	100.6,	101.04
12827,	0,	102.37,	101.02,	101.6
12826,	0,	102.41,	101.04,	101.67
12825,	0,	101.48,	99.87,	101.25
12824,	0,	101.34,	100.01,	100.5
12823,	0,	101.94,	100.35,	101.06
12822,	0,	101.16,	99.53,	100.69
12821,	0,	100.57,	99.11,	99.86
12820,	0,	100.43,	99.23,	99.71
12819,	0,	100.66,	99.13,	99.84
12818,	0,	100.04,	98.56,	99.67
12817,	0,	100.58,	99.12,	99.54
12816,	0,	99.82,	98.1,	99.58
12815,	0,	99.23,	97.67,	98.44
12814,	0,	98.53,	97.36,	97.87
12813,	0,	98.64,	97.03,	98.06
12812,	0,	97.55,	96.44,	96.97
12811,	0,	97.28,	95.98,	96.9
12810,	0,	96.69,	95.38,	96.28
12809,	0,	97.65,	95.69,	96.13
12808,	0,	98.28,	97.2,	97.67
12807,	0,	98.5,	97.29,	97.78
12806,	0,	99.21,	97.88,	98.33
12805,	0,	100.07,	98.69,	99.07
12804,	0,	99.67,	98.26,	99.42
12803,	0,	99.23,	98.11,	98.67
12802,	0,	99.13,	97.96,	98.73
12801,	0,	99.64,	98.21,	98.87
12800,	0,	99.58,	98.25,	98.93
12799,	0,	98.55,	97.05,	98.2
12798,	0,	98.5,	97.28,	97.87
12797,	0,	98.11,	96.82,	97.65
12796,	0,	98.07,	96.51,	97.16
12795,	0,	98.74,	97.48,	98.05
12794,	0,	99.07,	97.57,	98.09
12793,	0,	100.52,	99.1,	99.5
12792,	0,	100.38,	99.01,	99.96
12791,	0,	101.41,	99.47,	99.93
12790,	0,	102.07,	100.68,	101.05
12789,	0,	102.33,	100.99,	101.55
12788,	0,	102.59,	101.03,	101.86
12787,	0,	101.66,	99.99,	101.19
12786,	0,	101.31,	99.67,	100.16
12785,	0,	101.05,	99.35,	100.6
12784,	0,	100.35,	98.9,	99.9
12783,	0,	100.57,	99.22,	99.75
12782,	0,	100.35,	98.91,	99.72
12781,	0,	100,	98.33,	99.48
12780,	0,	100.88,	99.11,	99.46
12779,	0,	101.13,	99.58,	100.69
12778,	0,	100.91,	99.32,	99.93
12777,	0,	99.41,	97.95,	99.1
12776,	0,	99.75,	98.28,	98.77
12775,	0,	99.96,	98.62,	99.33
12774,	0,	99.3,	97.83,	98.8
12773,	0,	99.79,	98.25,	99.13
12772,	0,	99.42,	97.52,	98.58
12771,	0,	98.54,	96.81,	97.8
12770,	0,	96.96,	95.22,	96.73
12769,	0,	97.03,	95.48,	96.11
12768,	0,	97.19,	95.82,	96.28
12767,	0,	97.51,	96.15,	96.66
12766,	0,	97.89,	95.99,	97.52
12765,	0,	96.62,	94.77,	96.31
12764,	0,	95.66,	94.11,	94.71
12763,	0,	95.2,	93.7,	94.68
12762,	0,	94.85,	93.05,	94.24
12761,	0,	94.33,	92.64,	93.44
12760,	0,	96.28,	94.88,	95.33
12759,	0,	96.44,	95.2,	96.04
12758,	0,	97.07,	95.59,	96.06
12757,	0,	97.58,	96.27,	96.59
12756,	0,	97.56,	96.07,	97.11
12755,	0,	97.48,	96.14,	96.63
12754,	0,	98.1,	96.58,	97.08
12753,	0,	98.58,	96.83,	97.49
12752,	0,	97.7,	95.88,	97.44
12751,	0,	96.96,	95.37,	96.15
12750,	0,	96.69,	95.01,	96.28
12749,	0,	94.94,	93.29,	94.7
12748,	0,	94.92,	93.48,	93.75
12747,	0,	96.51,	94.88,	95.15
12746,	0,	96.52,	95.17,	95.99
12745,	0,	96.17,	94.98,	95.79
12744,	0,	95.91,	94.54,	95.48
12743,	0,	95.83,	94.49,	95.01
12742,	0,	95.86,	94.29,	95.25
12741,	0,	95.03,	93.59,	94.42
12740,	0,	94.08,	92.59,	93.71
12739,	0,	94,	92.29,	92.71
12738,	0,	93.53,	91.77,	92.49
12737,	0,	94.9,	92.96,	93.13
12736,	0,	95.39,	93.94,	94.77
12735,	0,	95.5,	93.81,	94.42
12734,	0,	94.74,	92.89,	94.45
12733,	0,	94.75,	93.14,	93.85
12732,	0,	96.49,	94.84,	95.19
12731,	0,	96.98,	94.78,	96.18
12730,	0,	97.31,	94.84,	95.61
12729,	0,	97.41,	94.13,	96.85
12728,	0,	95.8,	92.72,	93.15
12727,	0,	95.49,	91.65,	95.06
12726,	0,	96.62,	94.3,	94.59
12725,	0,	97.71,	95.59,	96.03
12724,	0,	98.56,	96.33,	97.31
12723,	0,	98.95,	97.13,	97.49
12722,	0,	98.84,	96.63,	98.18
12721,	0,	99.26,	97.12,	97.95
12720,	0,	101.03,	99.04,	99.33
12719,	0,	101.76,	99.89,	100.49
12718,	0,	102.35,	100.47,	101.26
12717,	0,	104.63,	102.43,	102.61
12716,	0,	105.34,	104.07,	104.66
12715,	0,	106.23,	104.42,	104.88
12714,	0,	105.64,	103.8,	105.39
12713,	0,	105.36,	103.9,	104.46
12712,	0,	104.89,	103.31,	104.59
12711,	0,	104.23,	102.82,	103.52
12710,	0,	104.1,	102.54,	103.27
12709,	0,	103.36,	101.76,	103.06
12708,	0,	103.56,	102.18,	102.6
12707,	0,	103.42,	102.13,	102.96
12706,	0,	103.08,	101.65,	102.54
12705,	0,	102.38,	100.94,	101.96
12704,	0,	103.44,	101.33,	101.66
12703,	0,	103.15,	101.58,	102.62
12702,	0,	102.36,	101.05,	101.86
12701,	0,	102.69,	101.13,	101.84
12700,	0,	102.54,	100.66,	101.9
12699,	0,	103.29,	101.28,	101.73
12698,	0,	103.82,	102.12,	102.53
12697,	0,	105.03,	102.75,	103.21
12696,	0,	105.12,	103.56,	104.12
12695,	0,	106.62,	104.77,	105.1
12694,	0,	107.85,	105.87,	106.34
12693,	0,	107.48,	106.02,	106.99
12692,	0,	108.05,	106.42,	106.98
12691,	0,	107.19,	105.5,	106.79
12690,	0,	106.49,	104.76,	105.42
12689,	0,	106.19,	104.51,	105.38
12688,	0,	104.83,	103.31,	104.49
12687,	0,	104.27,	102.73,	103.68
12686,	0,	104.05,	102.63,	103.29
12685,	0,	104.26,	102.7,	103.5
12684,	0,	104.34,	102.92,	103.39
12683,	0,	105.14,	103.61,	103.96
12682,	0,	105.68,	104.24,	104.9
12681,	0,	105.86,	104.29,	105.08
12680,	0,	105.68,	104.12,	104.91
12679,	0,	104.79,	103.14,	104.31
12678,	0,	105.2,	103.44,	103.89
12677,	0,	105.98,	104.23,	104.73
12676,	0,	106.27,	104.34,	105.08
12675,	0,	105.15,	103.41,	104.65
12674,	0,	104.38,	102.86,	103.85
12673,	0,	104.98,	103.4,	103.97
12672,	0,	104.67,	102.85,	103.96
12671,	0,	105.11,	103.1,	103.66
12670,	0,	105.72,	103.7,	104.5
12669,	0,	104.35,	102.6,	104.01
12668,	0,	104.84,	103.03,	103.55
12667,	0,	104.67,	102.75,	103.92
12666,	0,	105.41,	102.82,	103.51
12665,	0,	103.21,	100.18,	102.92
12664,	0,	101.46,	99.95,	100.66
12663,	0,	101.18,	99.37,	100.68
12662,	0,	100.51,	98.9,	100
12661,	0,	100.17,	98.6,	99.54
12660,	99.08,	99.08,	99.08,	99.08
12659,	0,	98.73,	97.2,	98.44
12658,	0,	98.13,	96.72,	97.72
12657,	0,	98.57,	97.02,	97.75
12656,	0,	99.18,	97.49,	98.03
12655,	0,	98.41,	96.71,	98.12
12654,	0,	97.98,	96.52,	96.87
12653,	0,	98.84,	97.24,	97.78
12652,	0,	97.88,	95.89,	97.58
12651,	0,	96.66,	95.42,	96.25
12650,	0,	96.83,	95.5,	96.24
12649,	0,	96.49,	94.92,	95.93
12648,	0,	95.67,	94.28,	95.27
12647,	0,	95.32,	94.02,	94.89
12646,	0,	94.83,	93.59,	94.32
12645,	0,	95.2,	93.78,	94.27
12644,	0,	95.65,	94.62,	95.09
12643,	0,	95.96,	94.87,	95.53
12642,	0,	96.26,	95,	95.57
12641,	0,	95.79,	94.44,	95.4
12640,	0,	95.48,	93.99,	94.98
12639,	0,	96.06,	94.31,	94.6
12638,	0,	96.98,	95.49,	95.85
12637,	0,	96.76,	95.52,	96.24
12636,	0,	96.74,	95.42,	96.01
12635,	0,	97.78,	96.15,	96.51
12634,	0,	97.94,	96.53,	97.49
12633,	0,	98.59,	97.1,	97.42
12632,	0,	99.54,	97.97,	98.34
12631,	0,	100.68,	98.89,	99.48
12630,	0,	99.98,	98.43,	99.57
12629,	0,	100.6,	99.16,	99.55
12628,	0,	100.71,	99.3,	99.93
12627,	0,	101.21,	99.55,	100.21
12626,	0,	100.81,	99.36,	100.12
12625,	0,	101.84,	99.9,	100.32
12624,	0,	100.27,	97.97,	99.95
12623,	0,	98.52,	97.01,	98.14
12622,	0,	97.95,	96.63,	97.35
12621,	0,	97.97,	96.5,	97.24
12620,	0,	97.23,	95.95,	96.86
12619,	0,	97.14,	96.01,	96.58
12618,	0,	97.8,	96.3,	96.8
12617,	0,	97.74,	96.27,	97.08
12616,	0,	99.17,	97.53,	98.05
12615,	0,	99.43,	97.65,	99.09
12614,	0,	99.06,	97.42,	98.12
12613,	0,	100.04,	98.19,	98.62
12612,	0,	100.32,	98.63,	99.6
12611,	0,	100.16,	98.61,	99.35
12610,	0,	99.11,	97.4,	98.76
12609,	0,	98.89,	97.14,	98.07
12608,	0,	97.47,	95.6,	97.2
12607,	0,	96.69,	95.35,	95.92
12606,	0,	96.68,	95.33,	95.9
12605,	0,	97.5,	95.82,	96.19
12604,	0,	97.44,	95.56,	96.53
12603,	0,	96.43,	94.57,	95.93
12602,	0,	97.61,	95.84,	96.26
12601,	0,	98.11,	96.44,	97.25
12600,	0,	98.3,	96.41,	97.67
12599,	0,	97.1,	95.24,	96.83
12598,	0,	96.93,	95.3,	95.86
12597,	0,	97.75,	95.96,	96.82
12596,	0,	97.91,	96.05,	96.64
12595,	0,	96,	94.08,	95.77
12594,	0,	95.09,	93.71,	94.34
12593,	0,	95.71,	93.97,	94.54
12592,	0,	94.48,	92.75,	93.86
12591,	0,	94.72,	92.87,	93.43
12590,	0,	95.89,	93.6,	94.45
12589,	0,	93.31,	91.4,	92.92
12588,	0,	91.27,	89.82,	90.98
12587,	0,	90.78,	89.65,	90.11
12586,	0,	90.79,	89.77,	90.25
12585,	0,	90.88,	89.73,	90.49
12584,	0,	90.59,	89.39,	90.17
12583,	0,	90.46,	89.31,	89.79
12582,	0,	89.91,	88.62,	89.64
12581,	0,	89.18,	88.16,	88.86
12580,	0,	89.2,	88.07,	88.46
12579,	0,	89.64,	88.68,	89.21
12578,	0,	89.89,	88.97,	89.41
12577,	0,	90.17,	89.14,	89.64
12576,	0,	89.76,	88.47,	89.5
12575,	0,	89.5,	88.51,	88.87
12574,	0,	89.9,	88.83,	89.36
12573,	0,	90.07,	88.99,	89.47
12572,	0,	91.06,	89.5,	89.79
12571,	0,	91.35,	90.1,	90.82
12570,	0,	90.52,	89.17,	90.2
12569,	0,	89.77,	88.58,	89.51
12568,	0,	89.73,	88.52,	89.12
12567,	0,	89.62,	88.21,	89.35
12566,	0,	89.77,	88.48,	88.95
12565,	0,	89.25,	87.82,	88.88
12564,	0,	88.49,	87.34,	87.89
12563,	0,	88.08,	86.97,	87.84
12562,	0,	87.63,	86.55,	87.36
12561,	0,	87.52,	86.48,	86.9
12560,	0,	87.98,	86.83,	87.45
12559,	0,	87.81,	86.69,	87.32
12558,	0,	87.63,	86.45,	87.19
12557,	0,	87.76,	86.58,	87.04
12556,	0,	88.97,	87.49,	87.72
12555,	0,	88.87,	87.66,	88.49
12554,	0,	87.92,	86.83,	87.64
12553,	0,	88.15,	87.19,	87.56
12552,	0,	88.19,	87.09,	87.59
12551,	0,	88.7,	87.55,	87.96
12550,	0,	88.77,	87.64,	88.08
12549,	0,	89.4,	88.3,	88.83
12548,	0,	89.89,	88.7,	89.04
12547,	0,	90.3,	89.38,	89.86
12546,	0,	90.69,	89.56,	90.08
12545,	0,	90.96,	89.84,	90.3
12544,	0,	91.32,	90.09,	90.83
12543,	0,	90.53,	89.38,	90.33
12542,	0,	89.85,	88.95,	89.5
12541,	0,	90.32,	89.19,	89.62
12540,	0,	90.91,	89.54,	90.13
12539,	0,	90.24,	88.82,	89.93
12538,	0,	89.92,	88.61,	89.25
12537,	0,	89.67,	88.26,	89.34
12536,	0,	89.1,	88.02,	88.58
12535,	0,	89.79,	88.31,	88.58
12534,	0,	89.94,	88.83,	89.39
12533,	0,	89.8,	88.67,	89.25
12532,	0,	90.08,	88.81,	89.24
12531,	0,	90.27,	89.41,	89.89
12530,	0,	91.04,	89.74,	90.09
12529,	0,	90.86,	89.59,	90.56
12528,	0,	90.31,	89.05,	89.88
12527,	0,	90.11,	88.88,	89.43
12526,	0,	90.47,	89.26,	89.69
12525,	0,	90.6,	89.25,	89.82
12524,	0,	90.7,	89.23,	89.74
12523,	0,	91.29,	89.72,	90.17
12522,	0,	91.48,	89.97,	90.64
12521,	0,	92.66,	91.05,	91.62
12520,	0,	94.53,	92.51,	92.74
12519,	0,	94.1,	92.57,	93.52
12518,	0,	95.15,	93.49,	93.82
12517,	0,	95.67,	94.44,	95.1
12516,	0,	95.43,	94.1,	94.94
12515,	0,	95.2,	93.99,	94.75
12514,	0,	95.21,	94.09,	94.69
12513,	0,	94.99,	93.75,	94.69
12512,	0,	94.37,	93.05,	93.8
12511,	0,	93.58,	92.2,	93.05
12510,	0,	93,	91.76,	92.5
12509,	0,	93.71,	92.42,	92.69
12508,	0,	94.04,	92.93,	93.4
12507,	0,	94.42,	93.23,	93.55
12506,	0,	94.26,	92.94,	94.03
12505,	0,	94.04,	92.9,	93.56
12504,	0,	94.29,	93.18,	93.63
12503,	0,	94.11,	92.77,	93.65
12502,	0,	93.76,	92.51,	92.96
12501,	0,	93.39,	92.15,	92.78
12500,	0,	94.09,	92.44,	92.83
12499,	0,	95.01,	93.91,	94.27
12498,	0,	95.25,	94.08,	94.67
12497,	0,	95.45,	94.23,	94.69
12496,	0,	95.17,	93.78,	94.83
12495,	0,	96.09,	94.28,	94.55
12494,	0,	96.98,	95.67,	96.04
12493,	0,	97.11,	95.86,	96.69
12492,	0,	96.94,	95.6,	96.49
12491,	0,	96.52,	95.05,	96.09
12490,	0,	95.77,	94.59,	95.25
12489,	0,	95.88,	94.7,	95.33
12488,	0,	95.88,	94.59,	95.16
12487,	0,	96.47,	95.06,	95.45
12486,	0,	96.47,	94.73,	95.93
12485,	0,	96.38,	94.91,	95.32
12484,	0,	96.49,	95.1,	95.98
12483,	0,	95.1,	92.69,	94.71
12482,	0,	93.27,	92.01,	92.98
12481,	0,	92.97,	91.82,	92.46
12480,	0,	92.7,	91.32,	92.29
12479,	0,	91.97,	90.72,	91.58
12478,	0,	91.18,	90.01,	90.76
12477,	0,	91.59,	90.29,	90.71
12476,	0,	92.19,	91,	91.35
12475,	0,	93.03,	91.85,	92.34
12474,	0,	93.13,	91.88,	92.61
12473,	0,	93.15,	91.54,	92.34
12472,	0,	92.46,	90.44,	92.1
12471,	0,	91.71,	90.2,	91
12470,	0,	92.62,	91.36,	91.63
12469,	0,	92.99,	91.8,	92.32
12468,	0,	93.12,	91.6,	92.67
12467,	0,	93.71,	92.07,	92.38
12466,	0,	94.19,	93.01,	93.46
12465,	0,	94.03,	92.87,	93.47
12464,	0,	94.19,	92.88,	93.56
12463,	0,	94.32,	92.89,	93.46
12462,	0,	94.82,	93.4,	94.04
12461,	0,	95.97,	94.73,	94.93
12460,	0,	96.15,	95.32,	95.75
12459,	0,	96.51,	95.48,	95.97
12458,	0,	96.45,	95.3,	96.05
12457,	0,	96.36,	95.2,	95.68
12456,	0,	97.27,	95.73,	96.03
12455,	0,	97.11,	95.86,	96.74
12454,	0,	96.85,	95.66,	96.53
12453,	0,	96.28,	95.09,	95.85
12452,	0,	95.91,	94.73,	95.31
12451,	0,	96.01,	94.76,	95.24
12450,	0,	95.68,	94.44,	95.38
12449,	0,	95.69,	94.6,	95.04
12448,	0,	95.61,	94.51,	95.09
12447,	0,	96.52,	94.83,	95.1
12446,	0,	96.29,	95.23,	95.89
12445,	0,	96.59,	95.46,	95.85
12444,	0,	97.3,	96.05,	96.48
12443,	0,	97.31,	96.15,	96.8
12442,	0,	96.88,	95.66,	96.55
12441,	0,	96.56,	95.48,	96.09
12440,	0,	96.64,	95.37,	96.03
12439,	0,	97.1,	95.97,	96.37
12438,	0,	98.43,	97.01,	97.28
12437,	0,	98.38,	97.33,	98.01
12436,	0,	98.13,	96.93,	97.71
12435,	0,	97.76,	96.51,	97.45
12434,	0,	97.54,	96.35,	96.83
12433,	0,	97,	95.59,	96.77
12432,	0,	97.55,	96.04,	96.38
12431,	0,	97.25,	95.93,	96.92
12430,	0,	96.42,	95.04,	96.06
12429,	0,	97.18,	95.81,	96.15
12428,	0,	97.99,	96.77,	97.23
12427,	0,	98.52,	97.18,	97.62
12426,	0,	98.29,	96.84,	97.79
12425,	0,	98.29,	96.78,	97.51
12424,	0,	98.69,	97.21,	97.68
12423,	0,	98.4,	97.12,	97.74
12422,	0,	98.6,	97.35,	97.73
12421,	0,	98.56,	97.14,	98.18
12420,	0,	98.51,	97.31,	97.88
12419,	0,	99.45,	97.9,	98.16
12418,	0,	99.06,	97.67,	98.92
12417,	0,	98.63,	97.48,	98.05
12416,	0,	98.86,	97.68,	97.99
12415,	0,	99.44,	98.31,	98.76
12414,	0,	99.19,	97.79,	98.74
12413,	0,	98.86,	97.53,	98.37
12412,	0,	99.27,	98.14,	98.5
12411,	0,	99.84,	98.46,	99.12
12410,	0,	99.21,	97.71,	98.85
12409,	0,	99.36,	97.78,	98.79
12408,	0,	100.29,	98.31,	98.64
12407,	0,	100.92,	99.72,	100.27
12406,	0,	101.85,	100.46,	100.85
12405,	0,	102.28,	101.02,	101.67
12404,	0,	102.19,	100.85,	101.59
12403,	0,	102.57,	101.14,	101.73
12402,	0,	102.17,	100.68,	101.79
12401,	0,	101.4,	99.94,	100.95
12400,	0,	100.68,	99.28,	100.18
12399,	0,	99.99,	98.83,	99.59
12398,	0,	100.01,	98.81,	99.45
12397,	0,	100.16,	98.9,	99.55
12396,	0,	100.62,	99.37,	99.79
12395,	0,	100.3,	99.12,	99.93
12394,	0,	100.41,	99.2,	99.58
12393,	0,	100.72,	99.62,	100.09
12392,	0,	100.76,	99.63,	100.1
12391,	0,	100.88,	99.68,	100.48
12390,	0,	100.49,	99.3,	100.11
12389,	0,	101.36,	99.87,	100.14
12388,	0,	101.63,	100.47,	100.98
12387,	0,	101.65,	100.41,	101.19
12386,	0,	101.1,	99.88,	100.62
12385,	0,	101.07,	99.9,	100.46
12384,	0,	101.41,	100.16,	100.74
12383,	0,	100.76,	99.56,	100.42
12382,	0,	100.47,	99.34,	99.97
12381,	0,	100.33,	98.91,	99.85
12380,	0,	100.31,	99.12,	99.61
12379,	0,	100.12,	98.76,	99.86
12378,	0,	99.21,	98.06,	98.74
12377,	0,	98.86,	97.68,	98.46
12376,	0,	98.62,	97.51,	98.14
12375,	0,	98.75,	97.49,	98.2
12374,	0,	98.01,	96.6,	97.73
12373,	0,	98.26,	96.89,	97.23
12372,	0,	98.12,	96.55,	97.69
12371,	0,	97.53,	96.23,	96.74
12370,	0,	97.27,	95.89,	96.93
12369,	0,	96.75,	95.52,	96.12
12368,	0,	97.26,	95.92,	96.27
12367,	0,	97.47,	96.2,	97.01
12366,	0,	98.14,	96.5,	96.77
12365,	0,	98.25,	97,	97.67
12364,	0,	99.35,	97.88,	98.15
12363,	0,	100.12,	98.91,	99.45
12362,	0,	100.74,	99.49,	99.88
12361,	0,	100.93,	99.58,	100.3
12360,	0,	100.11,	98.76,	99.77
12359,	0,	99.98,	98.79,	99.47
12358,	0,	99.52,	98.37,	99.03
12357,	0,	99.25,	97.91,	98.73
12356,	0,	99.77,	98.4,	98.78
12355,	0,	100.09,	98.82,	99.47
12354,	0,	99.78,	98.66,	99.18
12353,	0,	100.2,	98.95,	99.49
12352,	0,	100.79,	99.28,	100.11
12351,	0,	100.56,	98.9,	99.96
12350,	0,	99.96,	98.72,	99.43
12349,	0,	99.26,	97.97,	98.93
12348,	0,	98.87,	97.58,	98.44
12347,	0,	98.77,	97.47,	98.2
12346,	0,	98.47,	96.9,	97.96
12345,	0,	97.94,	96.53,	97.11
12344,	0,	98.32,	96.54,	97.15
12343,	0,	99.67,	98.08,	98.44
12342,	0,	101.2,	99.35,	99.75
12341,	0,	100.98,	99.49,	100.4
12340,	0,	100.81,	99.58,	100.07
12339,	0,	101.36,	100.09,	100.54
12338,	0,	101.63,	100.35,	101.04
12337,	0,	102.07,	100.42,	101
12336,	0,	100.72,	99.02,	100.16
12335,	0,	100.58,	98.97,	100.15
12334,	0,	99.37,	98.08,	98.88
12333,	0,	98.65,	97.48,	98.35
12332,	0,	98.61,	97.45,	97.91
12331,	0,	98.6,	97.43,	98.01
12330,	0,	99.5,	97.98,	98.23
12329,	0,	99.57,	98.38,	99.21
12328,	0,	99.14,	97.8,	98.42
12327,	0,	99.99,	98.18,	98.54
12326,	0,	100.12,	98.95,	99.69
12325,	0,	99.54,	98.35,	99
12324,	0,	100.05,	98.71,	99.06
12323,	0,	100.6,	99.26,	99.7
12322,	0,	101.42,	99.88,	100.2
12321,	0,	101.58,	100.35,	101
12320,	0,	102.13,	100.92,	101.31
12319,	0,	102.61,	101.39,	101.86
12318,	0,	102.58,	101.28,	102.08
12317,	0,	102.7,	101.52,	102.17
12316,	0,	102.61,	101.34,	101.98
12315,	0,	101.75,	100.24,	101.42
12314,	0,	101.37,	100.14,	100.65
12313,	0,	100.96,	99.49,	100.67
12312,	0,	100.89,	99.63,	100.1
12311,	0,	101.85,	100.48,	100.87
12310,	0,	101.77,	100.64,	101.25
12309,	0,	101.67,	100.52,	101.2
12308,	0,	101.28,	100.01,	100.88
12307,	0,	101.24,	99.97,	100.39
12306,	0,	101.03,	99.65,	100.66
12305,	0,	100.06,	98.91,	99.82
12304,	0,	100.02,	98.82,	99.48
12303,	0,	100.42,	99.18,	99.6
12302,	0,	100.95,	99.78,	100.19
12301,	0,	101.22,	99.94,	100.49
12300,	0,	101.13,	99.95,	100.49
12299,	0,	101.76,	100.43,	100.92
12298,	0,	102.22,	100.68,	101.5
12297,	0,	101.67,	100.35,	101.04
12296,	0,	101.06,	99.51,	100.74
12295,	0,	101.18,	99.74,	100.22
12294,	0,	101.51,	100.16,	100.82
12293,	0,	101.88,	100.12,	100.73
12292,	0,	102.65,	101.16,	101.6
12291,	0,	102.43,	101.25,	101.89
12290,	0,	102.71,	101.3,	101.88
12289,	0,	102.57,	101.28,	101.85
12288,	0,	103.32,	101.89,	102.36
12287,	0,	103.06,	101.57,	102.54
12286,	0,	102.44,	100.91,	102.03
12285,	0,	102.61,	101.08,	101.93
12284,	0,	102.81,	101.27,	101.79
12283,	0,	103.48,	101.84,	102.34
12282,	0,	104.08,	102.42,	103.13
12281,	0,	104.06,	102.5,	103.25
12280,	0,	103.91,	102.35,	103.32
12279,	0,	104.45,	102.5,	102.97
12278,	0,	104.38,	102.83,	103.85
12277,	0,	104.29,	102.71,	103.32
12276,	0,	104.37,	103.04,	103.73
12275,	0,	104.71,	103.37,	104.01
12274,	0,	104.6,	103.21,	104.2
12273,	0,	104.18,	102.75,	103.4
12272,	0,	105.6,	103.76,	104.12
12271,	0,	105.75,	104.46,	105.2
12270,	0,	105.59,	104.3,	105.01
12269,	0,	105.86,	104.4,	105.02
12268,	0,	106.07,	104.33,	104.76
12267,	0,	107.31,	105.4,	105.7
12266,	0,	107.97,	106.42,	107
12265,	0,	107.82,	106.55,	107.46
12264,	0,	107.41,	105.97,	106.88
12263,	0,	107.17,	105.83,	106.34
12262,	0,	107.36,	105.9,	106.77
12261,	0,	106.31,	104.58,	106.06
12260,	0,	105.49,	104.09,	104.84
12259,	0,	105.59,	104.03,	104.71
12258,	0,	104.66,	102.99,	104.22
12257,	0,	104.63,	103.21,	103.65
12256,	0,	105.6,	103.89,	104.26
12255,	0,	105.53,	104.07,	104.8
12254,	0,	105.89,	104.33,	105.14
12253,	0,	105.44,	103.8,	105.07
12252,	0,	105.33,	103.94,	104.63
12251,	0,	105.36,	103.9,	104.7
12250,	0,	105.27,	103.71,	104.51
12249,	0,	104.4,	102.94,	104.08
12248,	0,	104.4,	102.96,	103.49
12247,	0,	104.15,	102.53,	103.56
12246,	0,	103.31,	101.75,	102.76
12245,	0,	103.3,	101.7,	102.12
12244,	0,	103.03,	101.62,	102.49
12243,	0,	102.72,	101.46,	102.1
12242,	0,	103.46,	102.07,	102.44
12241,	0,	103.51,	102.13,	103.15
12240,	0,	102.85,	101.41,	102.41
12239,	0,	102.9,	101.5,	101.96
12238,	0,	103.15,	101.63,	102.59
12237,	0,	102.77,	101.17,	101.92
12236,	0,	102.22,	100.49,	101.89
12235,	0,	101.32,	99.64,	100.61
12234,	0,	101.12,	99.44,	100.04
12233,	0,	100.16,	98.53,	99.9
12232,	0,	99.95,	98.51,	99.24
12231,	0,	99.89,	98.35,	99.64
12230,	0,	99.98,	98.18,	98.81
12229,	0,	100.21,	98.38,	99.32
12228,	0,	100.62,	99.1,	99.6
12227,	0,	102.7,	100.48,	100.82
12226,	0,	103.16,	101.4,	102.41
12225,	0,	102.49,	100.73,	101.92
12224,	0,	103.78,	102.19,	103.1
12223,	0,	103.1,	101.15,	102.9
12222,	0,	102.5,	101.12,	101.61
12221,	0,	102.12,	100.61,	101.76
12220,	0,	101.5,	99.91,	101.06
12219,	0,	100.6,	99.21,	100.07
12218,	0,	100.93,	99.24,	99.96
12217,	0,	102.32,	100.49,	100.77
12216,	0,	102.23,	100.81,	101.74
12215,	0,	102.04,	100.42,	101.45
12214,	0,	101.99,	100.62,	101.47
12213,	0,	101.5,	100.02,	100.88
12212,	0,	102.14,	100.28,	100.85
12211,	0,	102.44,	100.54,	102.12
12210,	0,	102.19,	100.38,	100.81
12209,	0,	102.48,	100.98,	101.64
12208,	0,	104,	102.24,	102.56
12207,	0,	103.9,	102.16,	103.54
12206,	0,	103.72,	102.05,	102.97
12205,	0,	104.25,	102.51,	103.23
12204,	0,	104.62,	103.42,	104.03
12203,	0,	105.75,	103.6,	104.17
12202,	0,	105.84,	104.57,	105.24
12201,	0,	106.45,	104.83,	105.37
12200,	0,	107.54,	105.61,	105.92
12199,	0,	107.7,	106.35,	107.27
12198,	0,	107.36,	106.03,	106.8
12197,	0,	107.96,	106.4,	106.92
12196,	0,	108.72,	106.92,	107.46
12195,	0,	108.13,	106.09,	107.83
12194,	0,	107.2,	105.74,	106.32
12193,	0,	106.81,	105.14,	106.27
12192,	0,	105.59,	103.84,	105.34
12191,	0,	104.7,	103.28,	104.25
12190,	0,	104.5,	103.31,	103.94
12189,	0,	105.29,	103.88,	104.29
12188,	0,	105.03,	103.79,	104.65
12187,	0,	105.12,	103.91,	104.4
12186,	0,	105.73,	104.34,	104.94
12185,	0,	105.31,	103.93,	105.03
12184,	0,	104.63,	103.36,	104.3
12183,	0,	104.84,	103.47,	103.92
12182,	0,	104.3,	102.6,	104.06
12181,	0,	103.38,	101.94,	102.91
12180,	0,	102.51,	101.22,	102.07
12179,	0,	101.9,	100.55,	101.48
12178,	0,	102.59,	101.01,	101.32
12177,	0,	102.41,	100.43,	102.03
12176,	0,	102.65,	100.98,	101.27
